codigo,titulo,diretor,pais,ano,duracao,produtora,festivais,premios,data_lancamento,tipo_duracao
1724,O Escorpião Escarlate,Ivan Cardoso,Brasil,1990,84,Topázio Filmes Ltda e Side Walk,Não informado,"XX FESTIVAL de GRAMADO, 1990     Melhor Direção de Arte (Oscar Ramos)     Melhor Cenografia (Oscar Ramos)     Melhor Trilha Sonora (Julio Medaglia) IV  FESTIVAL de NATAL,  1990     Melhor Diretor - IVAN CARDOSO     Melhor Atriz    - Andrea Beltrão     Melhor Cenografia -  Oscar Ramos XXIII  FESTIVAL de BRASILIA, 1990       MELHOR FILME      Melhor Diretor   -  IVAN CARDOSO      Melhor Cenografia   Oscar Ramos      Melhor Montagem -  Gilberto Santeiro      Melhor Trilha Sonora - Julio Medaglia",,Longa-metragem
1725,Handebol,Anita da Silveira,Brasil,2010,19,não há,"* International Short Film Festival Oberhausen. Alemanha, 2011.* Rencontres Cinemas D'Amérique Latine de Toulouse. França, 2011.* Curta Cinema – Festival Internacional de Curtas do Rio de Janeiro, 2010.* Festival Internacional de Curtas de Belo Horizonte, 2010.* Panorama Internacional Coisa de Cinema. Salvador, 2010.* Mostra Londrina de Cinema, 2010.* Mostra Marília de Cinema, 2010.* Festival Internacional de Curtas-Metragens de São Paulo, 2010.* Mostra de Cinema de Tiradentes, Mostra Foco, 2010.* Semana dos Realizadores. Rio de Janeiro, 2010.* Goiânia Mostra Curtas, 2010.* Janela Internacional de Cinema do Recife, 2010.* Mix Brasil – Festival da Diversidade Sexual. São Paulo, 2010.* Hollywood Brazilian Film Festival. EUA, 2011.",* International Short Film Festival OberhausenThe International Critics’ Prize (FIPRESCI Prize)* Rencontres Cinemas D'Amérique Latine de ToulouseMenção Honrosa* Curta Cinema – Festival Internacional de Curtas do Rio de JaneiroPrêmio Especial do Júri* Festival Internacional de Curtas de Belo HorizonteMelhor Curta* Panorama Internacional Coisa de CinemaMelhor Curta* Mostra Londrina de CinemaMelhor Direção* Mostra Marília de CinemaMelhor Atriz (Lorena Comparato)* Festival Internacional de Curtas-Metragens de São PauloPrêmio Cachaça Cinema Clube,2010-01-25,Curta-metragem
1726,Braxília,Danyella Proen&ccedil;a,Brasil,2010,17,Cor Filmes - Andréa Magalhães Glória,43º Festival de Cinema de Brasília – Novembro de 201014º Mostra de Tiradentes - Novembro de 2010É tudo Verdade - Abril de 2011CINE PE 8º Festival de Cinema de Maringá – Maio de 20116a Mostra de Cinema de Ouro Preto – Outubro de 201118ª edição do Cinesul9º Curta Santos - Festival Santista de Curtas MetragensCine Port 20117º Ourinhos - Cinema é Diversidade11ª Goiânia Mostra Curtas8º Amazonas Film Festival - Novembro de 2011Primeiro Plano 2011 - Festival de Cinema de Juiz de Fora e Mercocidades - Novembrode 201114. 2ª Mostra Nacional Curta Sertão – Dezembro de 201115. III Curta Carajás – III Festival de Cinema de Parauapebas – Dezembro de 201116. Mostra de Cinema e Vídeo de Miracema (6ª Miragem 2011) – Dezembro de 2011Jogo de Cena – Teatro da Caixa – Abril/2011Produção Cultural DUBEM - Abril/20112º Festival de Cinema de Montes Claros – maio/2011Barca Brasília - agosto de 2011ABCV (mês o Dia do Documentário) - agosto de 2011TV Escola – Semana da poesia - agosto de 2011ABCV - homenagem ao documentarista Olney São PauloCachaça Cine Clube – Setembro de 2011Mostra Curta no Xinxim - Setembro de 2011Mostra Cinema Conquista Novembro de 2011,"43º Festival de Cinema de Brasília – Melhor Roteiro para Curta-metragem em 35mm;Prêmio Especial do Júri para Curta-metragem em 35mm; Prêmio do Júri Popular de Melhor Curta-metragem em 35mm.CINE PE - Melhor Trilha Sonora, Melhor Montagem e Prêmio do Júri Popular9º Curta Santos - Festival Santista de Curtas Metragens - Prêmio Especial Do JúriIII Curta Carajás – III Festival de Cinema de Parauapebas - Prêmio Xicrin para Melhor Curta Documentário",,Curta-metragem
1727,Amor só de mãe,Dennison Ramalho,Brasil,2002,21,Olhos de Cão Produções Cinematográficas,Não informado,"Segundo lugar do Público no FanTasia, 2003.. Melhor Música e Melhor Montagem no Festival de Gramado, 31, 2003, RS.. Prêmio do Júri Popular no São Paulo, 2003.. Melhor Fotografia no Festival de Belo Horizonte, 2003.",,Curta-metragem
1728,Barravento,Glauber Rocha,Brasil,1959,81,Iglu Filmes,Não informado,Não informado,,Longa-metragem
1729,À meia-noite levarei sua alma,Jos&eacute; Mojica Marins,Brasil,1963,82,Indústria Cinematográfica Apolo Ltda.,Não informado,Não informado,,Longa-metragem
1730,Maranhão 66,Glauber Rocha,Brasil,1966,10,Mapa Filmes ,Não informado,Não informado,,Curta-metragem
1731,Praça Walt Disney,Renata Pinheiro e Sergio Oliveira,Brasil,2011,21,Aroma Filmes,"Mostra de Cinema de Tiradentes, BR, Jan-2011; Mostra Marília de Cinema, BR, Maio-2011; Panorama Coisa de Cinema, BR, Ago-2011; Festival del Film Locarno. CH. Ago-2011; Festival Int'l de Curtas metragens de São Paulo, BR, Set - 2011; Festival Int'l de curtas de Belo Horizonte, BR, Out – 2011; Curta Cinema. BR. Nov- 2011; Janela Int'l de Cinema de Recife. BR. Nov – 2011; Festival Internacional del Nuevo Cine Latinoamericano de Habana – CUBA, 2011; Vitoria Cine Video. BR. Nov-2011; Mostra Londrina de Cinema, Dez- 2011; Melhor Direção; Festival Internacional de Rotterdam, 2012.","Melhor filme e Melhor Montagem (Mostra Marília de Cinema, 2011); Melhor Filme (Panorama Coisa de Cinema, 2011); Prêmio Canal Brasil e 10 Melhores do Público (Festival Int'l de Curtas metragens de São Paulo, 2011);  Melhor Filme (Festival Int'l de curtas de Belo Horizonte, 2011); Melhor Filme (Curta Cinema, 2011); Melhor Imagem (Janela Int'l de Cinema de Recife, 2011); Melhor Documentário e Melhor Montagem (Vitória Cine Vídeo, 2011);  Melhor Direção (Mostra Londrina de Cinema, 2011). Indicado ao Grande Prêmio do Cinema Brasileiro pela Academia Brasileira de Cinema; Prêmio de Melhor Curta-metragem Nacional de 2011 da Associação Brasileira de Críticos de Cinema (Abraccine).",2011-01-26,Curta-metragem
1732,Cidadão Boilesen,Chaim Litewski,Brasil,2009,92,Palmares Produções,"""É Tudo Verdade, 2009""; ""Festival do Rio, 2009""; ""Docs DF (México), 2009""; ""Hot Docs (Canadá), 2010""; ""Festival de Cinema Brasileiro de Paris (França) 2010""; ""Festival de Cinema Latino da Catalunha (Espanha) 2010"", ""IDFA (Holanda), 2011""","""É Tudo Verdade, 2009"" - Melhor filme""Associação de Críticos de Arte de SP"" - Melhor documentário de 2009""Cinesul"" - Melhor documentário pelo juri popular",2009-12-25,Longa-metragem
1733,Os inquilinos,Sergio Bianchi,Brasil,2009,103,Agravo Produções Cinematográficas,Não informado,Não informado,2010-02-26,Longa-metragem
1734,Ribeirinhos do asfalto,Jorane Castro,Brasil,2011,26,Cabocla Filmes,Não informado,Não informado,,Curta-metragem
1818,Ludmilo my baby,-,Brasil,2010,14,Faro Produções Cinematográficas Ltda,19º Festival Mix Brasil - SP,Não informado,,Curta-metragem
1736,"O Divino, de repente",F&aacute;bio Yamaji,Brasil,2009,6,Rocambole Produções,"Mostras (não competitivas) (20):- Mostra Prêmio Estímulo de Curta-Metragem - Lançamentos 2009 (SP)- Festival de Cinema de São Carlos – SEIS.9 (SP)- Mostra Cinema Conquista 2009 (Vitória da Conquista - BA)- 2º Festival Internacional de Cinema de Paraty / RJ- 6ª Mostra Curta Pará Brasil (PA)- 9º Festival BrasilNoar – Barcelona (ESPANHA)- 5º Curta Ourinhos (SP)- Vira Cultura – Livraria Cultura (SP)- 3º Festival Maranhão na Tela (MA)- Mostra de Cinema de Animação de São Bernardo do Campo (SP)- Curta Cinemateca Especial – Sala Cinemateca (SP)- Festival “Entre Santos” de Trancoso (BA)- 9ª Mostra do Filme Livre 2010 (RJ)- XIII FENART – Festival Nacional de Arte (PB)- 3ª Mostra Outros Cinemas (CE)- Festival de Invierno de Cinemateca Uruguaya (URUGUAI)- ANIMAÍ – IV Encontro Baiano de Animacão (BA)- Mostra Livre de Animação Contemporânea (PE)- Dia Internacional da Animação 2010 (BRASIL)- Rio Comicon 2010 (RJ) Festivais (competitivos) (53):- 17º Festival Internacional de Animação do Brasil - Anima Mundi – (RJ/SP)- 20º Festival Internacional de Curtas-Metragens de São Paulo – Mostra Brasil (SP)- 2ª Mostra Marília de Cinema (SP)- 9º Goiânia Mostra Curtas (GO)- 21ª Mostra de Vídeo de Santo André (SP)- 1º Festival de Animação do Amazonas (AM)- Curta Cinema – Festival Internacional de Curtas do Rio de Janeiro (RJ)- SEM TABU - 4º Festival Internacional de Animação e Educação Sexual (RJ)- 6º Amazonas Film Festival (AM)- 2º Curta Lençóis (MA)- 8º Festival de Cinema de Varginha (MG)- 8º Santa Maria Vídeo e Cinema (RS)- 16º Vitória Cine Vídeo (ES)- 11ª Mostra Londrina de Cinema (PR)- 17º Festival de Vídeo de Teresina – Festvídeo (PI)- 1º Festival Manuel Padeiro de Cinema e Animação – Pelotas (RS)- 7º FestCine Amazônia – Festival de Cinema e Vídeo Ambiental (RO)- I Mostra Juliette de Cinema (PR)- 13ª Mostra de Cinema de Tiradentes (MG)- 2º Festival do Júri Popular (PA, MG, RR, DF, MS, PR, CE, SC, GO, PB, AL, TO, RS, PE, AC, RJ, BA, MA, SP)- 40º TAMPERE Film Festival (FINLÂNDIA)- 10º MONSTRA Festival de Animação de Lisboa (PORTUGAL)- 1º Festival de Cinema de Ribeirão Pires (SP)- XIV Cine-PE Festival do Audivisual 2010 (PE)- 50º KRAKOW Film Festival (POLÔNIA)- 5ª Mostra Cine Trabalho – Marília (SP)- VII Festival de Cinema de Maringá (PR)- ANIMAGE – II Festival Internacional de Cinema de Animação (PE)- 5º Festival Locomotiva 2010 – Garibaldi (RS)- 14º FAM – Florianópolis Audiovisual Mercosul (SC)- CineSul 2010 (RJ)- 33º Festival Guarnicê de Cinema (MA)- 20º Cine Ceará (CE)- 8º Festival de Cinema de Ribeirão Preto (SP)- 3º Festival de Cinema de Triunfo (PE)- 10º International BUNKER Film Festival (ITÁLIA)- Semana Paulista de Curta-Metragem (SP)- MOSCA 6 – Mostra Audiovisual de Cambuquira (MG)- 13th EXPRESIÓN EN CORTO International Film Festival – San Miguel de Allende + Guanajuato (MÉXICO)- 5º Festival Audiovisual Comunicurtas de Campina Grande (PB)- 4º Festival Cinema com Farinha – Festival Audiovisual do Sertão Paraibano (PB)- III Curta Taquary Festival Nacional de Taquaritinga do Norte (PE)- XXXVII Jornada Internacional de Cinema da Bahia (BA)- 5º FESAALP Festival de Artes Audiovisuales de La Plata (ARGENTINA)- Festival Iberoamericano de Cinema de Sergipe – Curta-SE 10 (SE)- VI Curta Canoa Festival Latino Americano de Cinema de Canoa Quebrada (CE)- 16º International Short Film Festival in DRAMA (GRÉCIA)- 8 MUMIA – Mostra Udigrudi Mundial de Animação (MG)- 4º ABU DHABI Film Festival (EMIRADOS ÁRABES UNIDOS)- BRASILCINE2010 (SUÉCIA)- 17º Festival de Cinema e Video de Cuiabá (MT)- CUTOUT FEST International Animation Film Festival - Querétaro (MÉXICO)- ENCOUNTERS International Film Festival – Bristol (INGLATERRA)",- Melhor Animação Brasileira - Júri Popular – 17º Anima Mundi / SP- 2º Lugar – Animação Brasileira – Júri Popular – 17º Anima Mundi / RJ- 10 Melhores pelo Júri Popular – 20º Festival Internacional de Curtas / SP- Prêmio Porta Curtas - 20º Festival Internacional de Curtas / SP- Menção Especial da ABD-SP - 20º Festival Internacional de Curtas / SP- Melhor Montagem – 2º Mostra Marília de Cinema / SP- Melhor Trilha Sonora – 2º Mostra Marília de Cinema / SP- 1º Lugar - 21ª Mostra de Vídeo de Santo André / SP- Prêmio RTP2 Onda Curta – Curta Cinema / RJ- Prêmio do Júri – 6º Amazonas Film Festival / AM- Melhor Trilha Sonora – 16º Vitória Cine Vídeo / ES- Melhor Documentário – 17º Festvídeo de Teresina / PI- Menção Honrosa - I Mostra Juliette de Cinema / PR- Melhor Animação - 7º FestCine Amazônia / RO- Melhor Filme (Curitiba) – 2º Festival do Júri Popular- Melhor Montagem (Geral) - 2º Festival do Júri Popular- Melhor Técnica de Animação – 5º Festival de Animação Locomotiva Garibaldi / RS- Melhor Animação pelo Júri Oficial – 14º Florianópolis Audiovisual Mercosul / SC- Melhor Trilha Sonora - 5º Festival Audiovisual Comunicurtas / PB- Prêmio Especial do Júri - 5º Festival Audiovisual Comunicurtas / PB- Melhor Animação pelo Júri Popular - 4º Festival Cinema com Farinha / PB- Melhor Curta Brasileiro – 8º MUMIA Mostra Udigrudi Mundial de Animação / BH- Melhor Filme Experimental – 37º Jornada Internacional de Cinema da Bahia / BA- Melhor Animação 35mm – 10º Curta-SE Festival Iberoamericano de Cinema / SE- Melhor Curta 35mm - 10º Curta-SE Festival Iberoamericano de Cinema / SE,,Curta-metragem
1737,Bendito Fruto,Sergio Goldenberg,Brasil,2005,89,Trópicos Arte e Comunicação,Não informado,Não informado,2005-05-20,Longa-metragem
1738,Lutzenberger: For ever Gaia,Jos&eacute; Lutzenberger e Otto Guerra,Brasil,2007,52,Otto Desenhos Animados Ltda,Não informado,- Vencedor do III  Programa de Fomento à Produção e Teledifusão do Documentário Brasileiro - DOC TV 2006- Selecionado para a mostra competitiva do Festival É Tudo Verdade 2007. ,,Média-metragem
1977,Nordeste B,Mirela Kruel,Brasil,2008,15,Modus Produtora,Gramado Cine Vídeo 2008,Não informado,,Curta-metragem
1739,Xetá,Fernando Severo,Brasil,2009,20,WG7BR,É Tudo Verdade 2009,Não informado,,Curta-metragem
1740,O signo da cidade,Carlos Alberto Ricelli,Brasil,2007,97,Pulsar Cinema,Festival do Rio (Rio de Janeiro International Film Festival)3&#730; FestCine Goiânia4th Amazonas Film FestivalMostra Internacional de São Paulo15&#730; Festival Mix BrasilFIC Brasília 2007 (IX Festival Internacional de Cinema de Brasília)5º Festival de Cinema de Campo Grande/FestCine Pantanal3&#730; Rome International Film Festival 8&#730; Festival Iberoamericano de Curtas Metragens de Sergipe (Curta-SE 8)15º Festival de Cinema e Vídeo de Cuiabá2º Curta Cabo Frio - Festival de Curta-Metragem da Cidade de Cabo Frio1° Cine Grandes Curtas – Festival Nacional de Curtas de Pelotas3ª Mostra de Cinema de Itabira - Pedra Que Brilha V Prêmio Fiesp/SESI-SP do Cinema PaulistaFestival SESC Melhores Filmes - 2009Los  Angeles Brazilian Film FestivalTel-Aviv International LBGT Film FestivalFestival de Cinema Brasileiro em Israel Queer Lisboa - Festival de Cinema Gay e Lésbico de LisboaFestival Internacional de Cine sobre Diversidad Sexual y de Género del UruguayFestival de Cinema Brasileiro “Cinema of Brazil”4a Mostra Cinema e Direitos Humanos na América do Sul,"*Melhor Filme: 4° Amazonas Film Festival, 3° FestCine Goiânia, Festival Internacional de Cinema de Brasília 2007*Melhor Roteiro: 3° FestCine Goiânia*Mlehor Ator (Juca de Oliveira): 3° FestCine Goiânia*Melhor Ator Coadjuvante (Luís Miranda): 3° FestCine Goiânia",2008-01-25,Longa-metragem
1741,De Krajcberg a Chico Mendes,Aluisio Didier,Brasil,1991,10,BRASILIANA PRODUÇÕES ARTÍSTICAS LTDA.,Não informado,Não informado,,Curta-metragem
1742,O sarcófago,Daniel Lisboa,Brasil,2010,19,Cavalo do Cão Filmes,Não informado,1. Melhor Curta Baiano no VI Panorama Internacional Coisa de Cinema2. Menção Honrosa no 21º Festival Internacional de curtas de SP3. Melhor Trilha Original no 9º Santa Maria Cinema e Vídeo - RG4. Menção Honrosa no 3º ENTRETODOS - Festival dos Direitos Humanos5. Menção Honrosa – Júri Jovem – no 20º Festival Internacional de Curtas do RJ – Curta Cinema6. Menção Honrosa no I Festival de Documentários de Cachoeira - Cachoeira DOC - BA7. Melhor Curta – Júri Jovem – no I Festival de Documentários de Cachoeira - Cachoeira DOC8. Menção Honrosa no III Janela Internacional de Cinema do RecifeVer mais9. Melhor Filme no 12º Festival Internacional de Curtas de Belo Horizonte10 Melhor Montagem na 12ª Mostra Lodrina de Cinema11. Melhor Direção de Arte na 12ª Mostra Lodrina de Cinema12. Prêmio da Curadoria na 10ª Mostra do Filme Livre13. Melhor Filme do Cineesquemanovo 201114. Melhor Documentário no 8º CINE FEST VOTORANTIM,,Curta-metragem
1743,Furico & Fiofó,Fernando Miller,Brasil,2011,8,Campo 4 desenhos animados,"Animamundi 2011 - julho 2011 - Brasil VIII Mostra Competitiva de Audiovisual - novembro 2011 - BrasilAnimae Caribe Animation Awards 2011 - outubro/Novembro 2011 - Trinidad e TobagoANIMAGE - III Festival Internacional de Cinema de Animação de Pernambuco - setembro/outubro 2011 - Brasil7º Fest Aruanda do Audiovisual Brasileiro - dezembro 2011 - BrasilInternational Animated Film Festival ""Banja Luka 2011"" - outubro 2011 - Bosnia e HerzegovinaCARTON 1er. Festival Internacional de Cortos de Animación La Tribu - novembro 2011 - ArgentinaVI Festival de Cinema de Cascavel - setembro 2011 - BrasilCurtaCarajás 2011 - novembro 2011 - Brasil13º Festival Internacional de Curtas de Belo Horizonte - outubro 2011 - Brasil2ª Mostra Nacional Curta Sertão - outubro 2011 - BrasilVIII Festival Internacional de Cortometrajes Cusco – Perú 2011 - novembro 2011 - PeruCUTOUT FEST Festival Internacional de Animación - novembro 2011 - México6a Mostra Disseminação - novembro 2011 - BrasilExpotoons 2011 - novembro 2011 - ArgentinaFLIP Animation Festival - outubro 2011 - InglaterraKinofest 2011 International Digital Film Festival - outubro 2011 - RomêniaXIV Festival Internacional de Cortometrajes “LA BOCA DEL LOBO” - outubro 2011 - Espanha2º Noite Contemporânea Cine Fest - novembro/dezembro 2011 - BrasilFestival Pantalla Latina - nobembro 2011 - Suíça8º CineFest Votorantim - novembro 2011 - Brasil5ª Mostra Latino Americana de Animação A CAVERNA 2011 - outubro 2011 - Brasil AnimaCaxias 2011 Festival de Cinema de Animação - novembro 2011 - Brasil V L’Aquila International Film Festival - novembro 2011 - Itália33 Festival Internacional del Nuevo Cine Latinoamericano de La Habana - dezembro 2011 - Cuba Anima, Brussels Cartoon and Animated Film Festival - fevereiro 2012 - BélgicaAnimac Mostra Internacional de Cinema d'Animació de Catalunya - março 2012 - Catalunha, Espanha20º Curtas Vila do Conde - julho 2012 - Portugal8º AMAZONAS FILM FESTIVAL - novembro 2011 - BrasilAMAZÔNIA DOC – Festival  PanAmazônico de Cinema - novembro 2011 - Brasil13th Animation Film Festival Animated Dreams - novembro 2011 - EstôniaFestival de Brasília do Cinema Brasileiro - setembro/outubro 2011 - Brasil35º Festival Internacional de Cinema de Animação de Espinho (F.I.C.A.) - CINANIMA 2011 - novembro 2011 - Portugal9ª Edição do FEST CINEAMAZÔNIA – Festival Latino Americano de Cinema e Vídeo Ambiental - novembro 2011 - BrasilCinema Mundo – V Festival Internacional de Cinema de Itu - novembro 2011 - Brasil34th Clermont-Ferrand Short Film Festival - janeiro/fevereiro 2012 - FrançaFestival Internacional de Curtas do Rio de Janeiro – Curta Cinema 2011 - outubro/novembro 2011 - BrasilFestival Internacional de Animación FIA'11 - outubro 2011 - UruguaiGIRAF7 Animation Festival - novembro 2011 - Canadá11ª Goiânia Mostra Curtas - outubro 2011 - BrasilThe International Animation Film Festival „Golden Kuker – Sofia” 2011 - novembro/dezembro 2011 - Bulgaria4a Janela Internacional de Cinema do Recife - novembro 2011 - Brasil6th Leids Film Festival - outubro 2011 - Holanda21th International Animated Film Festival « Les Nuits Magiques » - novembro/dezembro 2011 - França26º Festival Internacional de Cine de Mar del Plata - novembro 2011 - Argentina13ª mostra londrina de cinema - novembro 2011 - BrasilMostra de Cinema de Tiradentes - janeiro 2012 - Brasil9th International Festival of Animation Arts ""Multivision"" - novembro 2011 - Russia17º Vitória Cine Vídeo - dezembro 2011 - Brasil8th edition of Basauri-Bizkaia InternationalAnimated Film Festival ANIMABASAURI 8 –ANIMABASQUE - maio 2012 - EspanhaAniFest 2012 - abril/maio 2012 - Republcia TchecaThe 22nd World Festival of Animated Film – Animafest Zagreb - maio/junho 2012 - Croácia36th Annecy International Animation Festival - junho 2012 - FrançaA BAIXADA ANIMADA – Sexta Mostra de Cinema de Animação da Baixada Fluminense - maio 2012 - BrasilCortoons, the international short animated film of Rome - março 2012 - ItáliaFest Anca 2012 ~ 5th International Animation Festival - junho/julho 2012 - EslováquiaFestFilmes - Festival do Audiovisual Luso Afro Brasileiro - maio 2012 - Brasil24th Filmfest Dresden - abril 2012 - Alemanha50TH. Golden Knight Malta International Film Festival - novembro/dezembro 2011 - MaltaHAFF Holland Animation Film Festival 2012 - março/abril 2012 - Holanda3º Festival Manuel Padeiro de Cinema e Animação - abril 2012 - Brasil11ª. Mostra do Filme Livre - 2012 - BrasilOlhar de Cinema – Festival Internacional de Curitiba - maio/junho 2012 - Brasil41st International Film Festival Rotterdam - janeiro/fevereiro 2012 - Alemanha19. Internationales Trickfilm-Festival STUTTGART – Festival of Animated Film - maio 2012 - AlemanhaVideo Festival Imperia - Festival Internazionale d'arte cinematografica digitale - abril 2012 - ItáliaConcorto Film Festival 2012 - agosto/setembro 2012 - Itália",Animamundi 2011 - julho 2011 - Brasil (prêmio aquisição do Canal Brasil)5ª Mostra Latino Americana de Animação A CAVERNA 2011 - outubro 2011 - Brasil (prêmio de melhor animação)AnimaCaxias 2011 Festival de Cinema de Animação - novembro 2011 - Brasil (prêmios de melhor animação e melhor trilha)V L’Aquila International Film Festival - novembro 2011 - Itália (melhor animação)33 Festival Internacional del Nuevo Cine Latinoamericano de La Habana - dezembro 2011 - Cuba (menção honrosa animação),,Curta-metragem
